DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Age,RESIDENCE:Residence,WEALTH_QUINTILE:Wealth Quintile,TIME_PERIOD:Time period,OBS_VALUE:Observation value,COVERAGE_TIME:The period of time for which data are provided,UNIT_MEASURE:Unit of measure,OBS_FOOTNOTE:Observation footnote,FREQ:Frequency,DATA_SOURCE:Data Source,UNIT_MULTIPLIER:Unit multiplier,OBS_STATUS:Observation Status
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2018,71.6,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2019,72.9,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2020,76.4,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2021,71.6,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2014,78.08,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2015,75.26,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2016,75.44,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2017,78.01,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2018,68,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2019,68.4,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2020,72.5,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2021,67.4,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2014,93.51,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2015,93.7,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2016,93.17,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2017,93.84,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2018,75.3,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2019,77.6,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2020,80.4,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2021,75.8,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2014,60,,PCNT: %,Source: NSO? These data show the the proportion of population who stated that they feel 'safe' or 'very safe' when they are walking alone at night around the area they live. Data derived from the Life Satisfaction Survey in Turkey. ,1: One year,National Statistical Office,0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2015,56.5,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2016,59.1,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2017,57.1,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2018,59.1,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2019,61.5,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2020,59.2,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2021,59.4,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2022,61.4,,PCNT: %,Proportion of population that feel safe walking alone at night around the area they live in. The data source is Life Satisfaction Survey for the categories of very secure and secure.,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2015,44,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2016,47.5,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2017,45.6,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2018,46.4,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2019,49.6,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2020,48.7,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2021,48.1,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2022,51.1,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2015,69.4,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2016,71,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2017,68.8,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2018,72,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2019,73.8,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2020,69.9,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2021,70.9,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2022,71.9,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
