"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_source.label"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2016",2.65,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2016",4.278,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2016",1.323,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2016",0.961,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2016",3.054,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2016",5.156,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2016",0.99,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2016",1.379,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2016",2.231,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2016",3.407,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2016",1.699,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2016",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2016",1.218,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2016",0.517,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2016",1.44,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2016",3.082,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2016",2.158,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2016",0.786,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2016",2.508,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2016",5.869,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2016",0.226,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2016",0.237,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2016",0.287,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2016",0.123,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2018",20.131,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2018",27.588,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2018",12.531,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2018",2.647,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2018",24.205,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2018",33.342,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2018",14.457,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2018",2.76,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2018",15.589,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2018",21.132,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2018",10.303,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2018",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2017",14.77,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2017",26.534,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2017",15.367,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2017",25.29,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2017",14.123,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2017",27.833,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2012",11.506,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2012",3.995,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2012",14.981,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2012",22.449,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2012",10.822,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2012",3.926,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2012",14.704,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2012",20.379,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2012",12.223,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2012",4.068,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2012",15.267,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2012",24.593,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2019",7.127,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2019",10.386,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2019",2.637,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2019",8.669,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2019",12.52,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2019",3.315,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2019",5.524,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2019",8.118,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2017",26.274,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2017",35.012,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2017",22.705,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2017",6.8,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2017",26.199,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2017",34.363,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2017",23.826,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2017",7.513,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2017",26.351,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2017",35.692,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2017",21.651,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2017",5.985,,"Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2010",11.916,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2010",13.301,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2010",15.034,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2010",3.844,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2010",13.578,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2010",15.43,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2010",16.67,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2010",3.743,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2010",10.213,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2010",11.166,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2010",13.189,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2010",3.943,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2016",0.778,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2016",0.375,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2016",0.443,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2016",2.173,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2016",0.942,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2016",0.401,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2016",0.597,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2016",2.714,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2016",0.611,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2016",0.348,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2016",0.286,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2016",1.627,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2018",8.237,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2018",11.461,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2018",4.608,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2018",4.005,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2018",11.143,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2018",15.972,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2018",5.818,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2018",5.854,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2018",5.399,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2018",7.429,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2018",3.258,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2018",2.056,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2018",29.852,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2018",35.817,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2018",31.546,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2018",10.298,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2018",33.398,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2018",38.213,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2018",38.054,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2018",14.828,,"Repository: ILO-STATISTICS - Micro data processing"
