DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Age,RESIDENCE:Residence,WEALTH_QUINTILE:Wealth Quintile,TIME_PERIOD:Time period,OBS_VALUE:Observation value,COVERAGE_TIME:The period of time for which data are provided,UNIT_MEASURE:Unit of measure,OBS_FOOTNOTE:Observation footnote,FREQ:Frequency,DATA_SOURCE:Data Source,UNIT_MULTIPLIER:Unit multiplier,OBS_STATUS:Observation Status
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y05: 5 years old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y05: 5 years old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y05: 5 years old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y05: 5 years old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y05: 5 years old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2015,30347,,NUMBER: Number,Refer to age group 3-6 years old. See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2016,29057,,NUMBER: Number,Refer to age group 3-6 years old. See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2017,21778,,NUMBER: Number,Refer to age group 3-6 years old. See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2018,17078,,NUMBER: Number,Refer to age group 3-6 years old. See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2019,15315,,NUMBER: Number,Refer to age group 3-6 years old. See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2020,14303,,NUMBER: Number,Refer to age group 3-6 years old. See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2021,13262,,NUMBER: Number,Refer to age group 3-6 years old. See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2022,12258,,NUMBER: Number,Refer to age group 3-6 years old. See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2015,1,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2016,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2017,4,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2018,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2019,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2020,1,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2021,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2022,5,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2015,6,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2016,10,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2017,14,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2018,4,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2019,6,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2020,3,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2021,2,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2022,2,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2019,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2022,1,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2015,7,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2016,18,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2017,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2018,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2019,17,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2020,2,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2021,12,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2015,20,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2016,16,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2017,20,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2018,26,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2019,27,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2020,11,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2021,7,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2022,12,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2022,2,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2015,60,,NUMBER: Number,Refer to age group 0-6 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2016,35,,NUMBER: Number,Refer to age group 0-6 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2017,57,,NUMBER: Number,Refer to age group 0-6 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2018,64,,NUMBER: Number,Refer to age group 0-6 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2019,47,,NUMBER: Number,Refer to age group 0-6 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2020,36,,NUMBER: Number,Refer to age group 0-6 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2021,42,,NUMBER: Number,Refer to age group 0-6 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y06: 6 years old,_T: Total,_T: Total,2022,43,,NUMBER: Number,Refer to age group 0-6 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2015,1,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2016,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2017,2,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2018,2,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2019,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2020,1,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2021,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2022,4,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2015,10,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2016,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2017,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2018,6,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2019,7,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2020,5,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2021,3,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2022,4,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2019,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y07: 7 years old,_T: Total,_T: Total,2015,6,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
