Tags,Countries,Name,Quality checked,FileNumer,Selected for,ICVAC Category,Data provider,Notes,GenderDisaggregation,ThemeExcel,Source name,Level2,Formats,StatisticalUnit,AgeDisaggregation,DataType,Link,Aggregated indicator for comparative analysis,_autonumber,Count coverage,ID,Provider,Source,Category,Level_2,Country,Aggregation,ISO3,ICVAC code,Notes category,if composite
['2023'],['recuZ4np04sXJsqs9'],number of appointed guardians for children in domestic violence cases ,True,,,['recIF03y4u9mmenxy'],['recaQewZVOtnzX26Q'],"[ ] From CO
",,Child victim,['recUcA0UUCezx3OH7'],['rec4o2Dl46v1kcQ2U'],,['Measure'],,['Administrative'],"<https://mpudt.gov.hr/UserDocsImages/dokumenti/Pravo%20na%20pristup%20informacijama/Izvje%C5%A1%C4%87a/MPUDT_izvjesce%20o%20radu%20povjerenstva_za%202023%20godinu.pdf>
",,141,1,'141number of appointed guardians for children in domestic violence cases ',"""Ministry of Justice, Public Administration and Digital Transformation (Croatia)""","""Croatia - Ministry of Justice, Public Administration and Digital Transformation website""",Composite phoenomena,AV - Age of the victim,Croatia,,['HRV'],[10],,['Domestic violence']
['2023'],['recuZ4np04sXJsqs9'],"age and gender of victims of domestic violence included in the educational system (inc. 1-6, 6-10, 11-15, 15-19)",True,,,['recIF03y4u9mmenxy'],['recaQewZVOtnzX26Q'],"[ ] From CO
",True,Child victim,['recUcA0UUCezx3OH7'],['rec4o2Dl46v1kcQ2U'],,['Victim'],True,['Administrative'],"<https://mpudt.gov.hr/UserDocsImages/dokumenti/Pravo%20na%20pristup%20informacijama/Izvje%C5%A1%C4%87a/MPUDT_izvjesce%20o%20radu%20povjerenstva_za%202023%20godinu.pdf>
",,148,1,"'148age and gender of victims of domestic violence included in the educational system (inc. 1-6, 6-10, 11-15, 15-19)'","""Ministry of Justice, Public Administration and Digital Transformation (Croatia)""","""Croatia - Ministry of Justice, Public Administration and Digital Transformation website""",Composite phoenomena,AV - Age of the victim,Croatia,,['HRV'],[10],,['Domestic violence']
['2023'],['recuZ4np04sXJsqs9'],the relationship between the defendants of violence and the victim for domestic violence (father-son under 18; father-daughter under 18; mother-son under 18; mother-daughter under 18) reported by state attorney,True,,,['recRNNpbea1t5UrGc'],['recaQewZVOtnzX26Q'],"[ ] From CO
",,,['recUcA0UUCezx3OH7'],"['recTroox2pG5HFZan', 'rec4o2Dl46v1kcQ2U']",,['Cases'],,['Administrative'],"<https://mpudt.gov.hr/UserDocsImages/dokumenti/Pravo%20na%20pristup%20informacijama/Izvje%C5%A1%C4%87a/MPUDT_izvjesce%20o%20radu%20povjerenstva_za%202023%20godinu.pdf>
",,157,1,'157the relationship between the defendants of violence and the victim for domestic violence (father-son under 18; father-daughter under 18; mother-son under 18; mother-daughter under 18) reported by state attorney',"""Ministry of Justice, Public Administration and Digital Transformation (Croatia)""","""Croatia - Ministry of Justice, Public Administration and Digital Transformation website""",Other acts of violence against a child not elsewhere classified,"IP - Individual perpetrator, AV - Age of the victim",Croatia,,['HRV'],[9],,['Domestic violence']
['2023'],['recuZ4np04sXJsqs9'],number of family law measures in domestic violence cases by type of measure,True,,,['recIF03y4u9mmenxy'],['recaQewZVOtnzX26Q'],"[ ] From CO
",,,['recUcA0UUCezx3OH7'],['rec4o2Dl46v1kcQ2U'],,['Measure'],,['Administrative'],"<https://mpudt.gov.hr/UserDocsImages/dokumenti/Pravo%20na%20pristup%20informacijama/Izvje%C5%A1%C4%87a/MPUDT_izvjesce%20o%20radu%20povjerenstva_za%202023%20godinu.pdf>
",,158,1,'158number of family law measures in domestic violence cases by type of measure',"""Ministry of Justice, Public Administration and Digital Transformation (Croatia)""","""Croatia - Ministry of Justice, Public Administration and Digital Transformation website""",Composite phoenomena,AV - Age of the victim,Croatia,,['HRV'],[10],,['Domestic violence']
['2023'],['recuZ4np04sXJsqs9'],number of perpetrators of domestic violence by age,True,,,['recIF03y4u9mmenxy'],['recaQewZVOtnzX26Q'],"[ ] From CO
",,,['recUcA0UUCezx3OH7'],['rec4o2Dl46v1kcQ2U'],,['Perpetrators'],True,['Administrative'],"<https://mpudt.gov.hr/UserDocsImages/dokumenti/Pravo%20na%20pristup%20informacijama/Izvje%C5%A1%C4%87a/MPUDT_izvjesce%20o%20radu%20povjerenstva_za%202023%20godinu.pdf>
",,160,1,'160number of perpetrators of domestic violence by age',"""Ministry of Justice, Public Administration and Digital Transformation (Croatia)""","""Croatia - Ministry of Justice, Public Administration and Digital Transformation website""",Composite phoenomena,AV - Age of the victim,Croatia,,['HRV'],[10],,['Domestic violence']
['2023'],['recuZ4np04sXJsqs9'],number of defendants for domestic violence by age and geneder,True,,,['recIF03y4u9mmenxy'],['recaQewZVOtnzX26Q'],"[ ] From CO
",True,,['recUcA0UUCezx3OH7'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",,['Victim'],True,['Administrative'],"<https://mpudt.gov.hr/UserDocsImages/dokumenti/Pravo%20na%20pristup%20informacijama/Izvje%C5%A1%C4%87a/MPUDT_izvjesce%20o%20radu%20povjerenstva_za%202023%20godinu.pdf>
",,161,1,'161number of defendants for domestic violence by age and geneder',"""Ministry of Justice, Public Administration and Digital Transformation (Croatia)""","""Croatia - Ministry of Justice, Public Administration and Digital Transformation website""",Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim",Croatia,,['HRV'],[10],,['Domestic violence']
['2022'],['recuZ4np04sXJsqs9'],Number of children victims of domestic violence placed in foster family,True,,,['recIF03y4u9mmenxy'],['recFSDDFz4daOClyh'],"[ ] From CO
",,Child victim,['recUFpTpmqA8CrOJL'],['rec4o2Dl46v1kcQ2U'],,['Victim'],,['Administrative'],"<https://mrosp.gov.hr/UserDocsImages/dokumenti/Glavno%20tajni%C5%A1tvo/Godi%C5%A1nje%20izvje%C5%A1%C4%87e%202022/Godi%C5%A1nje%20statisti%C4%8Dko%20o%20primijenjenim%20pravima%20socijalne%20skrbi%202022.pdf>
",,164,1,'164Number of children victims of domestic violence placed in foster family',"""Ministry of Labour, Pension System, Family and Social Policy (Croatia)""","""Croatia - Ministry of Labour, Pension System, Family and Social Policy website""",Composite phoenomena,AV - Age of the victim,Croatia,,['HRV'],[10],,['Domestic violence']
['2023'],['recuZ4np04sXJsqs9'],"number of child victims of domestic violence by gender, age and disability",True,,['Analysis'],['recIF03y4u9mmenxy'],['recaQewZVOtnzX26Q'],"[ ] From CO
",True,Child victim,['recUcA0UUCezx3OH7'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'rec7Z05718HVkgLO1']",,['Victim'],True,['Administrative'],"<https://mpudt.gov.hr/UserDocsImages/dokumenti/Pravo%20na%20pristup%20informacijama/Izvje%C5%A1%C4%87a/MPUDT_izvjesce%20o%20radu%20povjerenstva_za%202023%20godinu.pdf>
",['recI8UYj5d5rUeriM'],166,1,"'166number of child victims of domestic violence by gender, age and disability'","""Ministry of Justice, Public Administration and Digital Transformation (Croatia)""","""Croatia - Ministry of Justice, Public Administration and Digital Transformation website""",Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim, BC - Background characteristics",Croatia,35 - ADMIN - Domestic violence,['HRV'],[10],,['Domestic violence']
['2023'],['recuZ4np04sXJsqs9'],number of notifications about domestic violence received from educational institutions,True,,,['recIF03y4u9mmenxy'],['recaQewZVOtnzX26Q'],"[ ] From CO
",,,['recUcA0UUCezx3OH7'],['rec4o2Dl46v1kcQ2U'],,['Cases'],,['Administrative'],"<https://mpudt.gov.hr/UserDocsImages/dokumenti/Pravo%20na%20pristup%20informacijama/Izvje%C5%A1%C4%87a/MPUDT_izvjesce%20o%20radu%20povjerenstva_za%202023%20godinu.pdf>
",,167,1,'167number of notifications about domestic violence received from educational institutions',"""Ministry of Justice, Public Administration and Digital Transformation (Croatia)""","""Croatia - Ministry of Justice, Public Administration and Digital Transformation website""",Composite phoenomena,AV - Age of the victim,Croatia,,['HRV'],[10],,['Domestic violence']
['2023'],['recuZ4np04sXJsqs9'],the relationship between the defendants of violence and the victim for domestic violence (father-son under 18; father-daughter under 18; mother-son under 18; mother-daughter under 18) reported in social welfare system,True,,,['recIF03y4u9mmenxy'],['recaQewZVOtnzX26Q'],"[ ] From CO
",,,['recUcA0UUCezx3OH7'],"['rec4o2Dl46v1kcQ2U', 'recTroox2pG5HFZan']",,['Victim'],,['Administrative'],"<https://mpudt.gov.hr/UserDocsImages/dokumenti/Pravo%20na%20pristup%20informacijama/Izvje%C5%A1%C4%87a/MPUDT_izvjesce%20o%20radu%20povjerenstva_za%202023%20godinu.pdf>
",,171,1,'171the relationship between the defendants of violence and the victim for domestic violence (father-son under 18; father-daughter under 18; mother-son under 18; mother-daughter under 18) reported in social welfare system',"""Ministry of Justice, Public Administration and Digital Transformation (Croatia)""","""Croatia - Ministry of Justice, Public Administration and Digital Transformation website""",Composite phoenomena,"AV - Age of the victim, IP - Individual perpetrator",Croatia,,['HRV'],[10],,['Domestic violence']
['2018'],['reca5LhwpMPGObRok'],Number of defendants for domestic violence,True,,,['recIF03y4u9mmenxy'],['rec4Pw3kw4B5MuxCu'],"[ ] From CO
[ ] Not in English
",,,['rechfHBJyYabk9JNM'],,,['Victim'],,['Administrative'],"<https://www.instat.gov.al/media/4823/statistikat-e-krimeve-dhe-drejt%C3%ABsis%C3%AB-penale.pdf>
",,173,1,'173Number of defendants for domestic violence',General Prosecution (Albania),STATISTIKAT E KRIMEVE dhe DREJTëSISë PENALE (2018),Composite phoenomena,,Albania,,['ALB'],[10],,['Domestic violence']
['2022'],['reca5LhwpMPGObRok'],"Number of perpetrators of domestic violence by sex, by age group",True,,,['recIF03y4u9mmenxy'],['recLiLtf0K279mYZR'],"[ ] From CO
",True,,['recFRfDlgbzVnPien'],['rec4o2Dl46v1kcQ2U'],,['Perpetrators'],True,['Administrative'],"<https://www.drejtesia.gov.al/wp-content/uploads/2024/04/Vjetari-Statistikor-2022.pdf>
",,174,1,"'174Number of perpetrators of domestic violence by sex, by age group'",Ministry of Justice (Albania),MINISTRIA E DREJTËSISË - VJETARI STATISTIKOR (2022),Composite phoenomena,AV - Age of the victim,Albania,,['ALB'],[10],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['reca5LhwpMPGObRok'],Number of children treated with a protection order in court as victims of domestic  violence,True,,,['recIF03y4u9mmenxy'],['recLiLtf0K279mYZR'],"[ ] From CO
",,,['rec6XNL75uO6gs1UJ'],['rec4o2Dl46v1kcQ2U'],,['Victim'],,['Administrative'],"<http://statistikafemijet.gov.al/en/charts.php?ind=46>
",,175,1,'175Number of children treated with a protection order in court as victims of domestic  violence',Ministry of Justice (Albania),Albania - NSO website,Composite phoenomena,AV - Age of the victim,Albania,,['ALB'],[10],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['recfkofrbcdgPSPZz'],Persons recorded as victims of domestic crimes,True,,,['recIF03y4u9mmenxy'],['recJDcFAvaJUQlBys'],"[ ] look for indicator name and it appears

",True,,['recTVDNiOgmoJ3z8i'],['rec4o2Dl46v1kcQ2U'],,['Victim'],True,['Administrative'],"<https://osp.stat.gov.lt/statistiniu-rodikliu-analize?indicator=S3R0144#/>
",,184,1,'184Persons recorded as victims of domestic crimes',Official Statistics Portal (Lithuania),Lithuania - NSO website,Composite phoenomena,AV - Age of the victim,Lithuania,,['LTU'],[10],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['recfkofrbcdgPSPZz'],Number of persons murdered in the domestic environment per 100 000 population | persons,True,,['Analysis'],['recXtTxA6ggNyMxpM'],['recJDcFAvaJUQlBys'],"[ ] look for indicator name and it appears

",True,,['recTVDNiOgmoJ3z8i'],"['rec4o2Dl46v1kcQ2U', 'recY1Qq7bQckKPk0z']",,['Rate'],True,['Administrative'],"<https://osp.stat.gov.lt/statistiniu-rodikliu-analize?indicator=S3R0144#/>
",,186,1,'186Number of persons murdered in the domestic environment per 100 000 population | persons',Official Statistics Portal (Lithuania),Lithuania - NSO website,Violent killing of a child,"AV - Age of the victim, Set - Settings",Lithuania,,['LTU'],[1],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['recfkofrbcdgPSPZz'],Recorded persons as victims of domestic crime related to threatening,True,,,['recIF03y4u9mmenxy'],['recJDcFAvaJUQlBys'],"[ ] look for indicator name and it appears

",True,,['recTVDNiOgmoJ3z8i'],"['recY1Qq7bQckKPk0z', 'rec4o2Dl46v1kcQ2U']",,['Victim'],True,['Administrative'],"<https://osp.stat.gov.lt/statistiniu-rodikliu-analize?indicator=S3R0144#/>
",,188,1,'188Recorded persons as victims of domestic crime related to threatening',Official Statistics Portal (Lithuania),Lithuania - NSO website,Composite phoenomena,"Set - Settings, AV - Age of the victim",Lithuania,,['LTU'],[10],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['recfkofrbcdgPSPZz'],Persons recorded as victims of domestic crime related to non-severe health impairments,True,,,['recIF03y4u9mmenxy'],['recJDcFAvaJUQlBys'],"[ ] look for indicator name and it appears

",True,,['recTVDNiOgmoJ3z8i'],"['recY1Qq7bQckKPk0z', 'rec4o2Dl46v1kcQ2U']",,['Victim'],True,['Administrative'],"<https://osp.stat.gov.lt/statistiniu-rodikliu-analize?indicator=S3R0144#/>
",,190,1,'190Persons recorded as victims of domestic crime related to non-severe health impairments',Official Statistics Portal (Lithuania),Lithuania - NSO website,Composite phoenomena,"Set - Settings, AV - Age of the victim",Lithuania,,['LTU'],[10],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['recfkofrbcdgPSPZz'],Persons recorded as victims of domestic crime related to severe health impairments,True,,,['recIF03y4u9mmenxy'],['recJDcFAvaJUQlBys'],"[ ] look for indicator name and it appears

",True,,['recTVDNiOgmoJ3z8i'],"['recY1Qq7bQckKPk0z', 'rec4o2Dl46v1kcQ2U']",,['Victim'],True,['Administrative'],"<https://osp.stat.gov.lt/statistiniu-rodikliu-analize?indicator=S3R0144#/>
",,192,1,'192Persons recorded as victims of domestic crime related to severe health impairments',Official Statistics Portal (Lithuania),Lithuania - NSO website,Composite phoenomena,"Set - Settings, AV - Age of the victim",Lithuania,,['LTU'],[10],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['recfkofrbcdgPSPZz'],Persons treated in the emergency department due to domestic violence,True,,,['recIF03y4u9mmenxy'],['recJDcFAvaJUQlBys'],"[ ] look for indicator name and it appears

",True,,['recTVDNiOgmoJ3z8i'],"['recY1Qq7bQckKPk0z', 'rec4o2Dl46v1kcQ2U']",,['Victim'],True,['Administrative'],"<https://osp.stat.gov.lt/statistiniu-rodikliu-analize?indicator=S3R0144#/>
",,193,1,'193Persons treated in the emergency department due to domestic violence',Official Statistics Portal (Lithuania),Lithuania - NSO website,Composite phoenomena,"Set - Settings, AV - Age of the victim",Lithuania,,['LTU'],[10],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['recfkofrbcdgPSPZz'],Persons treated in the inpatient department due to domestic violence,True,,,['recIF03y4u9mmenxy'],['recJDcFAvaJUQlBys'],"[ ] look for indicator name and it appears

",True,,['recTVDNiOgmoJ3z8i'],"['recY1Qq7bQckKPk0z', 'rec4o2Dl46v1kcQ2U']",,['Cases'],True,['Administrative'],"<https://osp.stat.gov.lt/statistiniu-rodikliu-analize?indicator=S3R0144#/>
",,194,1,'194Persons treated in the inpatient department due to domestic violence',Official Statistics Portal (Lithuania),Lithuania - NSO website,Composite phoenomena,"Set - Settings, AV - Age of the victim",Lithuania,,['LTU'],[10],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['recfkofrbcdgPSPZz'],Persons recorded as victims of sexual abuse in the domestic environment,True,,['Analysis'],['receTPeJztnEKS7cY'],['recJDcFAvaJUQlBys'],"[ ] look for indicator name and it appears

",True,,['recTVDNiOgmoJ3z8i'],"['recY1Qq7bQckKPk0z', 'rec4o2Dl46v1kcQ2U']",,['Victim'],True,['Administrative'],"<https://osp.stat.gov.lt/statistiniu-rodikliu-analize?indicator=S3R0144#/>
",['reccESXM1u6KrgPYO'],195,1,'195Persons recorded as victims of sexual abuse in the domestic environment',Official Statistics Portal (Lithuania),Lithuania - NSO website,Sexual violence against a child,"Set - Settings, AV - Age of the victim",Lithuania,28 - ADMIN - Sexual violence against children ,['LTU'],[3],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['recfkofrbcdgPSPZz'],Victims of domestic violence accommodated in the temporary place of residence,True,,,['recIF03y4u9mmenxy'],['recJDcFAvaJUQlBys'],"[ ] look for indicator name and it appears

",True,,['recTVDNiOgmoJ3z8i'],['recY1Qq7bQckKPk0z'],,['Victim'],True,['Administrative'],"<https://osp.stat.gov.lt/statistiniu-rodikliu-analize?indicator=S3R0144#/>
",,196,1,'196Victims of domestic violence accommodated in the temporary place of residence',Official Statistics Portal (Lithuania),Lithuania - NSO website,Composite phoenomena,Set - Settings,Lithuania,,['LTU'],[10],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['recfkofrbcdgPSPZz'],Victims of domestic violence who received specialised comprehensive assistance,True,,,['recIF03y4u9mmenxy'],['recJDcFAvaJUQlBys'],"[ ] look for indicator name and it appears

",True,,['recTVDNiOgmoJ3z8i'],['recY1Qq7bQckKPk0z'],,['Victim'],True,['Administrative'],"<https://osp.stat.gov.lt/statistiniu-rodikliu-analize?indicator=S3R0144#/>
",,197,1,'197Victims of domestic violence who received specialised comprehensive assistance',Official Statistics Portal (Lithuania),Lithuania - NSO website,Composite phoenomena,Set - Settings,Lithuania,,['LTU'],[10],,['Domestic violence']
"['2019', '2020', '2021', '2022', '2023']",['recfkofrbcdgPSPZz'],Pupils not attending school due to domestic violence,True,,,['recIF03y4u9mmenxy'],['recJDcFAvaJUQlBys'],"[ ] look for indicator name and it appears

",,,['recTVDNiOgmoJ3z8i'],"['recY1Qq7bQckKPk0z', 'rec4o2Dl46v1kcQ2U']",,['Victim'],True,['Administrative'],"<https://osp.stat.gov.lt/statistiniu-rodikliu-analize?indicator=S3R0144#/>
",,198,1,'198Pupils not attending school due to domestic violence',Official Statistics Portal (Lithuania),Lithuania - NSO website,Composite phoenomena,"Set - Settings, AV - Age of the victim",Lithuania,,['LTU'],[10],,['Domestic violence']
['2015'],['recZ1BTkAGbF6m7Ya'],"STATISTICS ON ACCOMMODATION OF VICTIMS OF DOMESTIC VIOLENCE AND HUMAN TRAFFICING IN SHELTERS, 2022 (SDG 16.2.2)",True,,,['recIF03y4u9mmenxy'],['reccz4NdeW9o3VzUF'],,True,,['recDAJC1INR8T5Z8B'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recY1Qq7bQckKPk0z']",['pdf'],['Rate'],True,['Survey'],"<https://www.geostat.ge/media/58119/Women_And_Men_In_Georgia_2023_ENG.PDF>
",,294,1,"'294STATISTICS ON ACCOMMODATION OF VICTIMS OF DOMESTIC VIOLENCE AND HUMAN TRAFFICING IN SHELTERS, 2022 (SDG 16.2.2)'",National Statistics Office (Georgia),Study Women and Men in Georgia,Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim, Set - Settings",Georgia,,['GEO'],[10],,['Domestic violence']
['2013'],['reca5LhwpMPGObRok'],Impact of domestic violence on children by type of domestic violence “ever” experienced by women,True,,,['recIF03y4u9mmenxy'],['rec3Nu8ddABHkWMXU'],"[ ] Table 29 p 83
",,,['recVgTuLVBHES05lg'],['rec4o2Dl46v1kcQ2U'],['pdf'],['Rate'],,['Survey'],"<https://www.undp.org/sites/g/files/zskgke326/files/migration/al/Domestic-Violence-Survey-2013.pdf>
",,301,1,'301Impact of domestic violence on children by type of domestic violence “ever” experienced by women',UNDP,Domestic violence in Albania National population-based Survey 2013,Composite phoenomena,AV - Age of the victim,Albania,,['ALB'],[10],,['Domestic violence']
['2024'],['recCVQVepXIxpRx5U'],"Domestic violence, Art. 126-1",True,,['Analysis'],['recIF03y4u9mmenxy'],['recjtMW1cF1srD1Xj'],,,crimes against children,,['rec4o2Dl46v1kcQ2U'],,['Cases'],,['Administrative'],"<https://old.gp.gov.ua/ua/file_downloader.html?_m=fslib&_t=fsfile&_c=download&file_id=252860>
",['recI8UYj5d5rUeriM'],328,1,"'328Domestic violence, Art. 126-1'",Prosecutor General's Office of Ukraine,,Composite phoenomena,AV - Age of the victim,Ukraine,35 - ADMIN - Domestic violence,['UKR'],[10],,['Domestic violence']
"['2010', '2011', '2012', '2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",['recdoeHtHvq9L1RVv'],Number of victims of crimes of human trafficking,True,17.0,,['recIF03y4u9mmenxy'],['rechOgyeoD9BXJFTw'],"Download from:
[ ] Registered crimes and persons committed crime
[ ] Victimes in the result of registered crime

",True,Child victim,['reche6HuB7x3QFKfh'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['xlsx'],['Victim'],,['Administrative'],"<https://www.stat.gov.az/source/crimes/?lang=en>
",,33,1,'33Number of victims of crimes of human trafficking',State Statistical Committee (Republic of Azerbaijan),Azerbaijan - NSO website,Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim",Azerbaijan,,['AZE'],[10],,['Human trafficking']
"['2015', '2016', '2017', '2018', '2019', '2020']",['recALAGkSiKf3nBjb'],"Number of victims of child trafficking per 100,000 persons, disaggregated by sex, age and form of exploitation",True,44.0,,['recIF03y4u9mmenxy'],['recw9a0inq0n6RaaJ'],"
[ ] Table is in Cyrillic
",True,Trafficking,['recNMYXj1IZrm0xHP'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['xlsx'],['Victim'],,['Administrative'],"<https://gender.belstat.gov.by/violence/185?type=table&reg=(T/F/M):(F0T17):(T)>
",,61,1,"'61Number of victims of child trafficking per 100,000 persons, disaggregated by sex, age and form of exploitation'",National Statistical Committee (Republic of Belarus),Belarus - NSO website,Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim",Belarus,,['BLR'],[10],,['Human trafficking']
"['2023', '2019', '2020', '2021', '2022']",['reca5LhwpMPGObRok'],"Number of children, potential victims of human trafficking",True,,,['recIF03y4u9mmenxy'],['recLiLtf0K279mYZR'],"[ ] Trafficking encompassing many acts
[ ] Not available for download
",,Trafficking,['rec6XNL75uO6gs1UJ'],['rec4o2Dl46v1kcQ2U'],,['Victim'],,['Administrative'],"<http://statistikafemijet.gov.al/en/charts.php?ind=30>

",,65,1,"'65Number of children, potential victims of human trafficking'",Ministry of Justice (Albania),Albania - NSO website,Composite phoenomena,AV - Age of the victim,Albania,,['ALB'],[10],,['Human trafficking']
"['2023', '2019', '2020', '2021', '2022']",['reca5LhwpMPGObRok'],"Number of children, victims of human trafficking",True,,,['recIF03y4u9mmenxy'],['recLiLtf0K279mYZR'],"[ ] Trafficking encompassing many acts
[ ] Not available for download
",,Trafficking,['rec6XNL75uO6gs1UJ'],['rec4o2Dl46v1kcQ2U'],,['Victim'],,['Administrative'],"<http://statistikafemijet.gov.al/en/charts.php?ind=29>
",,66,1,"'66Number of children, victims of human trafficking'",Ministry of Justice (Albania),Albania - NSO website,Composite phoenomena,AV - Age of the victim,Albania,,['ALB'],[10],,['Human trafficking']
"['2010', '2011', '2012', '2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",['recKo7MyQkGLwTLh5'],"NUMBER OF VICTIMS AGED UNDER 18 YEARS, SUBJECTED TO TRAFFICKING IN HUMAN BEINGS, BY PURPOSE OF TRAFFICKING",True,73.0,,['recIF03y4u9mmenxy'],['rec87LV2wWwd8t4o8'],"[ ] Trafficking broad
",,,['reczp2OfW5uqrzvkz'],['rec4o2Dl46v1kcQ2U'],['xls'],['Victim'],,['Administrative'],"<http://statistici.insse.ro:8077/tempo-online/#/pages/tables/insse-table>
",,99,1,"'99NUMBER OF VICTIMS AGED UNDER 18 YEARS, SUBJECTED TO TRAFFICKING IN HUMAN BEINGS, BY PURPOSE OF TRAFFICKING'",National Agency Against Trafficking in Persons (Romania),Integrated System for Assessing the Victims of Trafficking in Human Beings,Composite phoenomena,AV - Age of the victim,Romania,,['ROU'],[10],,['Human trafficking']
"['2018', '2019', '2020', '2021']",['recpipBmt2yDyF6YY'],"Identified children-victims of human trafficking according to year of identification, sex, citizenship, and type of exploytation",True,81.0,,['recIF03y4u9mmenxy'],"['recdOVzN5yewi4FkC', 'recg4oiZI5EEhdnqV']","[ ] Table pg 8 and 9
",True,,['reccE3V2DDbZfjLNn'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['pdf'],['Victim'],,['Ombudsman'],"<https://rm.coe.int/rap-rcha-mkd-10-2023/1680aabe66>
",,109,1,"'109Identified children-victims of human trafficking according to year of identification, sex, citizenship, and type of exploytation'","Coucil of Europe, Government of North Macedonia",10th National Report on the implementation of the European Social Charter,Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim",North Macedonia,,['MKD'],[10],,['Human trafficking']
