"Country","ISO3","Indicator","Year","Value","Sex","AgeGroup","StatisticalUnit","Source","Dataset","ICVACCategory","WealthQuintile","IDPstatus","SettlementType","Comments","Reliability"
"Kosovo","XKX","Violent discipline - Any psychological aggression","2019",72.66573,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any psychological aggression","2019",73.35756,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any psychological aggression","2019",998,NA,"<1","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kosovo","XKX","Violent discipline - Any psychological aggression","2019",57.46017,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any psychological aggression","2019",71.86651,NA,"2","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any psychological aggression","2019",83.43782,NA,"3","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any psychological aggression","2019",85.15779,NA,"4","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any psychological aggression","2019",80.19964,NA,"5-9","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any psychological aggression","2019",70.81788,NA,"10-14","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any psychological aggression","2019",998,NA,"15-17","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",70.01243,"Total",NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",71.9484,"Male",NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",67.88545,"Female",NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",70.99831,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",69.55131,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",67.21629,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",70.05421,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",998,NA,"<1","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",40.27503,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",51.81561,NA,"2","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",62.26035,NA,"3","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",69.142,NA,"4","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",75.25896,NA,"5-9","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",77.46871,NA,"10-14","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",998,NA,"15-17","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",998,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any psychological aggression","2018",998,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",66.82954,"Total",NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",69.43608,"Male",NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",64.13774,"Female",NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",69.21339,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",63.18771,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",67.06116,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",63.43651,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",998,NA,"<1","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",39.04804,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",67.18082,NA,"2","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",69.02198,NA,"3","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",71.97318,NA,"4","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",72.52801,NA,"5-9","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",67.60227,NA,"10-14","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",998,NA,"15-17","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",998,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",998,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",77.87877,"Total",NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",79.71763,"Male",NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",76.02924,"Female",NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",78.43088,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",71.23875,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Rural"," ","Sufficiently reliable (CV 10%-20%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",74.1777,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",77.53406,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",998,NA,"<1","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",59.80804,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",68.83593,NA,"2","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",78.27961,NA,"3","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",81.81709,NA,"4","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",82.61231,NA,"5-9","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",76.25912,NA,"10-14","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any psychological aggression","2019",998,NA,"15-17","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",62.75129,"Total",NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",63.21896,"Male",NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",62.27776,"Female",NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",64.77154,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",58.60952,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",59.58758,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",68.68404,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",998,NA,"<1","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",43.50716,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",53.63718,NA,"2","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",68.00312,NA,"3","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",69.69804,NA,"4","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",71.17258,NA,"5-9","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",58.76157,NA,"10-14","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",998,NA,"15-17","Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",998,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",998,NA,NA,"Rate","MICS 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",60.21378,"Total",NA,"Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",61.52074,"Male",NA,"Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",58.82353,"Female",NA,"Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",60.5919,NA,NA,"Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Urban"," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",59,NA,NA,"Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Rural"," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",62.14689,NA,NA,"Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child","Poorest (Q1)",NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",63.81579,NA,NA,"Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child","Richest (Q5)",NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",998,NA,"<1","Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",41.12149,NA,NA,"Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",54.54546,NA,"2","Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",54.62185,NA,"3","Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",68.06723,NA,"4","Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",66.52542,NA,"5-9","Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",67.14286,NA,"10-14","Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any psychological aggression","2018",998,NA,"15-17","Rate","MICS Roma settlements 2018","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable for Census"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",39.9869,"Total",NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",41.81402,"Male",NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",37.91328,"Female",NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",42.50119,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",36.20836,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",34.62538,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Poorest (Q1)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",46.40528,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",998,NA,"<1","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",22.0437,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",34.76662,NA,"2","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",47.02903,NA,"3","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",43.96452,NA,"4","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",42.32751,NA,"5-9","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",42.02876,NA,"10-14","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",998,NA,"15-17","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",998,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",998,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",62.33841,"Total",NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",65.0384,"Male",NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",59.38039,"Female",NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",63.5862,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",59.64561,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",65.89053,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",55.78599,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",998,NA,"<1","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",34.00664,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",55.51124,NA,"2","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",62.58548,NA,"3","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",71.21809,NA,"4","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",69.45006,NA,"5-9","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",60.64511,NA,"10-14","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any psychological aggression","2019",998,NA,"15-17","Rate","MICS Roma settlements 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",58.13673,"Total",NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",58.7962,"Male",NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",57.43913,"Female",NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",60.83069,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
