"Country","ISO3","Indicator","Year","Value","Sex","AgeGroup","StatisticalUnit","Source","Dataset","ICVACCategory","WealthQuintile","IDPstatus","SettlementType","Comments","Reliability"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,"<1","Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,"2","Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,"3","Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,"4","Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,"5-9","Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,"10-14","Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,"15-17","Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",25.65848,"Total",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",28.08271,"Male",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",23.07179,"Female",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",26.0732,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",24.37873,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",26.22739,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",26.04138,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",998,NA,"<1","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",21.61432,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",36.12806,NA,"2","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",42.61928,NA,"3","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",36.19237,NA,"4","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",23.53629,NA,"5-9","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",10.36014,NA,"10-14","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",998,NA,"15-17","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",998,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Belarus","BLR","Violent discipline - Any physical punishment","2019",998,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",30.6475,"Total",NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",32.02386,"Male",NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",29.18028,"Female",NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",28.58545,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",33.96571,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",37.90607,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",25.92941,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",998,NA,"<1","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",15.74879,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",35.4157,NA,"2","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",42.4013,NA,"3","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",43.6735,NA,"4","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",35.66818,NA,"5-9","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",19.46943,NA,"10-14","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",998,NA,"15-17","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",36.56785,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA," ","Sufficiently reliable (CV 10%-20%)"
"Georgia","GEO","Violent discipline - Any physical punishment","2018",30.3326,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",29.90851,"Total",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",32.29769,"Male",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",27.32507,"Female",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",28.22384,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",31.07167,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",34.30952,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",21.75427,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",998,NA,"<1","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",30.23226,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",33.38157,NA,"2","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",43.65446,NA,"3","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",37.94584,NA,"4","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",35.21589,NA,"5-9","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",20.87528,NA,"10-14","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",998,NA,"15-17","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",998,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",998,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",45.52637,"Total",NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",46.72498,"Male",NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",44.21093,"Female",NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",47.16791,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",43.85077,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",51.35776,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",35.5799,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",998,NA,"<1","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",41.10496,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",45.716,NA,"2","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",47.05695,NA,"3","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",52.06371,NA,"4","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",49.79038,NA,"5-9","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",39.82197,NA,"10-14","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2019",998,NA,"15-17","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",47.50573,"Total",NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",49.83039,"Male",NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",44.95172,"Female",NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",51.30267,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",45.72982,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",41.54509,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",52.46159,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",998,NA,"<1","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",32.69526,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",44.0239,NA,"2","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",48.4514,NA,"3","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",51.62923,NA,"4","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",54.01244,NA,"5-9","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",42.92835,NA,"10-14","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",998,NA,"15-17","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",998,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2018",998,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",44.6136,"Total",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",47.94592,"Male",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",41.17229,"Female",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",46.05291,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",42.41475,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",45.07002,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",38.73266,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",998,NA,"<1","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",41.08102,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",55.53204,NA,"2","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",59.28239,NA,"3","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",54.73122,NA,"4","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",44.76652,NA,"5-9","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",31.41155,NA,"10-14","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",998,NA,"15-17","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",998,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",998,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",54.26897,"Total",NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",55.1852,"Male",NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",53.34741,"Female",NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",54.42369,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",52.40816,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Sufficiently reliable (CV 10%-20%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",55.16059,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",50.54949,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",998,NA,"<1","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",45.20055,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",57.6054,NA,"2","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",60.29515,NA,"3","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",63.5497,NA,"4","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",59.92469,NA,"5-9","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",42.89016,NA,"10-14","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"North Macedonia","MKD","Violent discipline - Any physical punishment","2019",998,NA,"15-17","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",31.42953,"Total",NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",31.17891,"Male",NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",31.6833,"Female",NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",29.90641,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
