"Country","ISO3","Indicator","Year","Value","Sex","AgeGroup","StatisticalUnit","Source","Dataset","ICVACCategory","WealthQuintile","IDPstatus","SettlementType","Comments","Reliability"
"Serbia","SRB","Attitude towards domestic violence","2014",6.25788,"Female","45-49","Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Female",NA,"Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Female",NA,"Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","15-49","Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male",NA,"Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Urban","Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male",NA,"Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Rural","Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male",NA,"Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment","Poorest (Q1)",NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male",NA,"Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment","Richest (Q5)",NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","15-19","Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","20-24","Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","25-29","Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","30-34","Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","35-39","Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","40-44","Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","45-49","Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male",NA,"Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male",NA,"Rate","MICS 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",37.02286,"Female","15-49","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Attitude towards domestic violence","2014",36.9945,"Female",NA,"Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Attitude towards domestic violence","2014",37.10437,"Female",NA,"Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Attitude towards domestic violence","2014",40.47653,"Female",NA,"Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Attitude towards domestic violence","2014",33.52153,"Female",NA,"Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment","Richest (Q5)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Attitude towards domestic violence","2014",34.91057,"Female","15-19","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Attitude towards domestic violence","2014",41.72594,"Female","20-24","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Attitude towards domestic violence","2014",35.95886,"Female","25-29","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Attitude towards domestic violence","2014",33.50451,"Female","30-34","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Attitude towards domestic violence","2014",39.59048,"Female","35-39","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Attitude towards domestic violence","2014",40.15042,"Female","40-44","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Attitude towards domestic violence","2014",32.08309,"Female","45-49","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","15-49","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male",NA,"Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Urban","Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male",NA,"Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Rural","Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male",NA,"Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment","Poorest (Q1)",NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male",NA,"Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment","Richest (Q5)",NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","15-19","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","20-24","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","25-29","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","30-34","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","35-39","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","40-44","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Attitude towards domestic violence","2014",NA,"Male","45-49","Rate","MICS Roma settlements 2014","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",26.32399,"Female","15-49","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Figure that is based on 25-49 unweighted cases","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",27.9343,"Female",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Urban","Figure that is based on 25-49 unweighted cases","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",25.27468,"Female",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Rural","Figure that is based on 25-49 unweighted cases","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Female",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",30.13063,"Female",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment","Richest (Q5)",NA,NA,"Figure that is based on 25-49 unweighted cases","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Female","15-19","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Figure that is based on less than 25 unweighted cases","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",24.78437,"Female","20-24","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Figure that is based on 25-49 unweighted cases","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",28.33455,"Female","25-29","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Figure that is based on 25-49 unweighted cases","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",32.78486,"Female","30-34","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Figure that is based on 25-49 unweighted cases","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",29.42842,"Female","35-39","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Figure that is based on 25-49 unweighted cases","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",25.09099,"Female","40-44","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Figure that is based on 25-49 unweighted cases","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",28.21374,"Female","45-49","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Figure that is based on 25-49 unweighted cases","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Female",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Female",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male","15-49","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Urban","Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Rural","Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment","Poorest (Q1)",NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment","Richest (Q5)",NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male","15-19","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male","20-24","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male","25-29","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male","30-34","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male","35-39","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male","40-44","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male","45-49","Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Attitude towards domestic violence","2016",NA,"Male",NA,"Rate","MICS 2016","MICS-ATTITUDE-DOMESTIC","Environment",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Belarus","BLR","Attitude towards domestic violence","2019",3.71409,"Female","15-49","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Highly reliable (CV<10%)"
"Belarus","BLR","Attitude towards domestic violence","2019",2.855145,"Female",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Urban"," ","Sufficiently reliable (CV 10%-20%)"
"Belarus","BLR","Attitude towards domestic violence","2019",6.866032,"Female",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Rural"," ","Sufficiently reliable (CV 10%-20%)"
"Belarus","BLR","Attitude towards domestic violence","2019",8.349422,"Female",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment","Poorest (Q1)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Belarus","BLR","Attitude towards domestic violence","2019",2.134954,"Female",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment","Richest (Q5)",NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",1.197674,"Female","15-19","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Caveats should be provided in terms of the level of reliability of the estimate (CV>33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",4.217454,"Female","20-24","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",2.228226,"Female","25-29","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",3.7927,"Female","30-34","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",3.044241,"Female","35-39","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",5.800091,"Female","40-44","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Belarus","BLR","Attitude towards domestic violence","2019",4.375317,"Female","45-49","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",NA,"Female",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Belarus","BLR","Attitude towards domestic violence","2019",NA,"Female",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Belarus","BLR","Attitude towards domestic violence","2019",3.124642,"Female",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Belarus","BLR","Attitude towards domestic violence","2019",4.56592,"Female",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Belarus","BLR","Attitude towards domestic violence","2019",4.60825,"Female",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Belarus","BLR","Attitude towards domestic violence","2019",4.230509,"Female",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Caveats should be provided in terms of the level of reliability of the estimate (CV>33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",3.82042,"Male","15-49","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Belarus","BLR","Attitude towards domestic violence","2019",3.493417,"Male",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Urban"," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",5.07781,"Male",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Rural"," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",9.405185,"Male",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment","Poorest (Q1)",NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",2.505975,"Male",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment","Richest (Q5)",NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",0.1848846,"Male","15-19","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Caveats should be provided in terms of the level of reliability of the estimate (CV>33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",2.30111,"Male","20-24","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Caveats should be provided in terms of the level of reliability of the estimate (CV>33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",4.042611,"Male","25-29","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Caveats should be provided in terms of the level of reliability of the estimate (CV>33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",3.560989,"Male","30-34","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",2.751893,"Male","35-39","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Caveats should be provided in terms of the level of reliability of the estimate (CV>33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",3.478768,"Male","40-44","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Caveats should be provided in terms of the level of reliability of the estimate (CV>33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",7.783426,"Male","45-49","Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",NA,"Male",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Belarus","BLR","Attitude towards domestic violence","2019",NA,"Male",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Belarus","BLR","Attitude towards domestic violence","2019",3.27834,"Male",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Belarus","BLR","Attitude towards domestic violence","2019",4.895802,"Male",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Belarus","BLR","Attitude towards domestic violence","2019",4.844847,"Male",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Belarus","BLR","Attitude towards domestic violence","2019",5.24618,"Male",NA,"Rate","MICS 2019","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA," ","Caveats should be provided in terms of the level of reliability of the estimate (CV>33%)"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female","15-49","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Urban","Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Rural","Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment","Poorest (Q1)",NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment","Richest (Q5)",NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female","15-19","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female","20-24","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female","25-29","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female","30-34","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female","35-39","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female","40-44","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female","45-49","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Female",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Male","15-49","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Male",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Urban","Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Male",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,"Rural","Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Male",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment","Poorest (Q1)",NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Male",NA,"Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment","Richest (Q5)",NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Male","15-19","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Male","20-24","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Georgia","GEO","Attitude towards domestic violence","2018",NA,"Male","25-29","Rate","MICS 2018","MICS-ATTITUDE-DOMESTIC","Environment",NA,NA,NA,"Not available/applicable","Not applicable/available"
